"cycle","label","tid","thread","name","ts","dur","depth","offset_ms","overlap_ms"
4,"opening",16838,"oelseisfree.app","[ExpoImage] rerenderIfNeeded(shouldRerenderBecauseOfResize=false,force=false)",53027796717615,36458,4,81.718000,0.036000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027796772990,148333,3,81.773000,0.148000
4,"opening",16838,"oelseisfree.app","SurfaceMountingManager::createViewUnsafe(RCTView)",53027796927156,40000,3,81.927000,0.040000
4,"opening",16838,"oelseisfree.app","Choreographer#scheduleVsyncLocked",53027797100948,65667,2,82.101000,0.066000
4,"opening",16838,"oelseisfree.app","BatchEventDispatchedListeners",53027797271781,4709,2,82.272000,0.005000
4,"opening",16924,"OkHttp TaskRunn","Lock contention on thread list lock (owner tid: 16929)",53027806508406,15334,0,91.508000,0.015000
4,"opening",16924,"OkHttp TaskRunn","monitor contention with owner OkHttp TaskRunner (16929) at void java.lang.Object.wait(long, int)(Object.java:-2) waiters=0 blocking from void okhttp3.internal.concurrent.TaskRunner$runnable$1.run()(TaskRunner.kt:58)",53027806571365,11208,0,91.571000,0.011000
4,"opening",16924,"OkHttp TaskRunn","Lock contention on a monitor lock (owner tid: 16929)",53027806573573,8042,1,91.574000,0.008000
4,"opening",16838,"oelseisfree.app","Choreographer#onVsync 12174333",53027808181698,9625,0,93.182000,0.010000
4,"opening",16838,"oelseisfree.app","Choreographer#doFrame 12174333",53027808198281,116250,0,93.198000,0.116000
4,"opening",16838,"oelseisfree.app","animation",53027808202031,111417,1,93.202000,0.111000
4,"opening",16838,"oelseisfree.app","Choreographer#scheduleVsyncLocked",53027808235406,40750,2,93.235000,0.041000
4,"opening",16838,"oelseisfree.app","BatchEventDispatchedListeners",53027808307656,4000,2,93.308000,0.004000
4,"opening",16937,".0.2.2:8093/...","FullSuspendCheck",53027811150948,172000,0,96.151000,0.172000
4,"opening",16924,"OkHttp TaskRunn","SuspendThreadByThreadId suspended OkHttp http://10.0.2.2:8093/... for tid=16937",53027811166656,1375,0,96.167000,0.001000
4,"opening",16866,"Firebase Backgr","Lock contention on thread list lock (owner tid: 16861)",53027814175615,1549625,0,99.176000,1.550000
4,"opening",16881,"mqt_v_native","monitor contention with owner mqt_v_js (16880) at boolean android.os.MessageQueue.enqueueMessageLegacy(android.os.Message, long)(MessageQueue.java:1285) waiters=0 blocking from android.os.Message android.os.MessageQueue.nextLegacy()(MessageQueue.java:915)",53027817499240,20083,0,102.499000,0.020000
4,"opening",16881,"mqt_v_native","Lock contention on a monitor lock (owner tid: 16880)",53027817502531,15375,1,102.503000,0.015000
4,"opening",16881,"mqt_v_native","monitor contention with owner mqt_v_js (16880) at boolean android.os.MessageQueue.enqueueMessageLegacy(android.os.Message, long)(MessageQueue.java:1285) waiters=0 blocking from android.os.Message android.os.MessageQueue.nextLegacy()(MessageQueue.java:915)",53027817564531,6750,0,102.565000,0.007000
4,"opening",16881,"mqt_v_native","Lock contention on a monitor lock (owner tid: 16880)",53027817565781,4709,1,102.566000,0.005000
4,"opening",16881,"mqt_v_native","monitor contention with owner mqt_v_js (16880) at boolean android.os.MessageQueue.enqueueMessageLegacy(android.os.Message, long)(MessageQueue.java:1285) waiters=0 blocking from android.os.Message android.os.MessageQueue.nextLegacy()(MessageQueue.java:915)",53027817599406,6000,0,102.599000,0.006000
4,"opening",16881,"mqt_v_native","Lock contention on a monitor lock (owner tid: 16880)",53027817600573,4042,1,102.601000,0.004000
4,"opening",16881,"mqt_v_native","monitor contention with owner mqt_v_js (16880) at boolean android.os.MessageQueue.enqueueMessageLegacy(android.os.Message, long)(MessageQueue.java:1285) waiters=0 blocking from android.os.Message android.os.MessageQueue.nextLegacy()(MessageQueue.java:915)",53027817630323,5583,0,102.630000,0.006000
4,"opening",16881,"mqt_v_native","Lock contention on a monitor lock (owner tid: 16880)",53027817631198,3958,1,102.631000,0.004000
4,"opening",16881,"mqt_v_native","monitor contention with owner mqt_v_js (16880) at boolean android.os.MessageQueue.enqueueMessageLegacy(android.os.Message, long)(MessageQueue.java:1285) waiters=0 blocking from android.os.Message android.os.MessageQueue.nextLegacy()(MessageQueue.java:915)",53027817683656,6375,0,102.684000,0.006000
4,"opening",16881,"mqt_v_native","Lock contention on a monitor lock (owner tid: 16880)",53027817685073,4208,1,102.685000,0.004000
4,"opening",16881,"mqt_v_native","monitor contention with owner mqt_v_js (16880) at boolean android.os.MessageQueue.enqueueMessageLegacy(android.os.Message, long)(MessageQueue.java:1285) waiters=0 blocking from android.os.Message android.os.MessageQueue.nextLegacy()(MessageQueue.java:915)",53027817712698,5625,0,102.713000,0.006000
4,"opening",16881,"mqt_v_native","Lock contention on a monitor lock (owner tid: 16880)",53027817713740,3833,1,102.714000,0.004000
4,"opening",16881,"mqt_v_native","monitor contention with owner mqt_v_js (16880) at boolean android.os.MessageQueue.enqueueMessageLegacy(android.os.Message, long)(MessageQueue.java:1285) waiters=0 blocking from android.os.Message android.os.MessageQueue.nextLegacy()(MessageQueue.java:915)",53027817740781,5625,0,102.741000,0.006000
4,"opening",16881,"mqt_v_native","Lock contention on a monitor lock (owner tid: 16880)",53027817741740,3916,1,102.742000,0.004000
4,"opening",16881,"mqt_v_native","monitor contention with owner mqt_v_js (16880) at boolean android.os.MessageQueue.enqueueMessageLegacy(android.os.Message, long)(MessageQueue.java:1285) waiters=0 blocking from android.os.Message android.os.MessageQueue.nextLegacy()(MessageQueue.java:915)",53027817763698,5500,0,102.764000,0.005000
4,"opening",16881,"mqt_v_native","Lock contention on a monitor lock (owner tid: 16880)",53027817764573,3792,1,102.765000,0.004000
4,"opening",16881,"mqt_v_native","monitor contention with owner mqt_v_js (16880) at boolean android.os.MessageQueue.enqueueMessageLegacy(android.os.Message, long)(MessageQueue.java:1285) waiters=0 blocking from android.os.Message android.os.MessageQueue.nextLegacy()(MessageQueue.java:915)",53027817786823,7292,0,102.787000,0.007000
4,"opening",16881,"mqt_v_native","Lock contention on a monitor lock (owner tid: 16880)",53027817789531,3792,1,102.790000,0.004000
4,"opening",16881,"mqt_v_native","monitor contention with owner mqt_v_js (16880) at boolean android.os.MessageQueue.enqueueMessageLegacy(android.os.Message, long)(MessageQueue.java:1285) waiters=0 blocking from android.os.Message android.os.MessageQueue.nextLegacy()(MessageQueue.java:915)",53027817811740,5500,0,102.812000,0.005000
4,"opening",16881,"mqt_v_native","Lock contention on a monitor lock (owner tid: 16880)",53027817812740,3708,1,102.813000,0.004000
4,"opening",16881,"mqt_v_native","monitor contention with owner mqt_v_js (16880) at boolean android.os.MessageQueue.enqueueMessageLegacy(android.os.Message, long)(MessageQueue.java:1285) waiters=0 blocking from android.os.Message android.os.MessageQueue.nextLegacy()(MessageQueue.java:915)",53027817835448,5667,0,102.836000,0.006000
4,"opening",16881,"mqt_v_native","Lock contention on a monitor lock (owner tid: 16880)",53027817836448,3875,1,102.837000,0.004000
4,"opening",16881,"mqt_v_native","monitor contention with owner mqt_v_js (16880) at boolean android.os.MessageQueue.enqueueMessageLegacy(android.os.Message, long)(MessageQueue.java:1285) waiters=0 blocking from android.os.Message android.os.MessageQueue.nextLegacy()(MessageQueue.java:915)",53027817860990,5500,0,102.861000,0.005000
4,"opening",16881,"mqt_v_native","Lock contention on a monitor lock (owner tid: 16880)",53027817861948,3792,1,102.862000,0.004000
4,"opening",16881,"mqt_v_native","monitor contention with owner mqt_v_js (16880) at boolean android.os.MessageQueue.enqueueMessageLegacy(android.os.Message, long)(MessageQueue.java:1285) waiters=0 blocking from android.os.Message android.os.MessageQueue.nextLegacy()(MessageQueue.java:915)",53027817885573,5500,0,102.886000,0.005000
4,"opening",16881,"mqt_v_native","Lock contention on a monitor lock (owner tid: 16880)",53027817886531,3750,1,102.887000,0.004000
4,"opening",16881,"mqt_v_native","monitor contention with owner mqt_v_js (16880) at boolean android.os.MessageQueue.enqueueMessageLegacy(android.os.Message, long)(MessageQueue.java:1285) waiters=0 blocking from android.os.Message android.os.MessageQueue.nextLegacy()(MessageQueue.java:915)",53027817909698,5417,0,102.910000,0.005000
4,"opening",16881,"mqt_v_native","Lock contention on a monitor lock (owner tid: 16880)",53027817910656,3709,1,102.911000,0.004000
4,"opening",16838,"oelseisfree.app","monitor contention with owner mqt_v_js (16880) at boolean android.os.MessageQueue.enqueueMessageLegacy(android.os.Message, long)(MessageQueue.java:1285) waiters=0 blocking from android.os.Message android.os.MessageQueue.nextLegacy()(MessageQueue.java:915)",53027820886573,21208,0,105.887000,0.021000
4,"opening",16838,"oelseisfree.app","Lock contention on a monitor lock (owner tid: 16880)",53027820888365,18041,1,105.888000,0.018000
4,"opening",16862,"queued-work-loo","monitor contention with owner Measurement Worker (16861) at boolean android.os.MessageQueue.enqueueMessageLegacy(android.os.Message, long)(MessageQueue.java:1285) waiters=0 blocking from android.os.Message android.os.MessageQueue.nextLegacy()(MessageQueue.java:915)",53027822020990,45125,0,107.021000,0.045000
4,"opening",16862,"queued-work-loo","Lock contention on a monitor lock (owner tid: 16861)",53027822023198,41333,1,107.023000,0.041000
4,"opening",16838,"oelseisfree.app","Choreographer#onVsync 12174340",53027828135781,11625,0,113.136000,0.012000
4,"opening",16838,"oelseisfree.app","Choreographer#doFrame 12174340",53027828330906,35665000,0,113.331000,35.665000
4,"opening",16838,"oelseisfree.app","animation",53027828336490,18124291,1,113.337000,18.124000
4,"opening",16838,"oelseisfree.app","MountItemDispatcher::mountViews mountItems to execute",53027828413906,17806125,2,113.414000,17.806000
4,"opening",16838,"oelseisfree.app","IntBufferBatchMountItem::mountViews",53027828430281,17787500,3,113.430000,17.788000
4,"opening",16838,"oelseisfree.app","IntBufferBatchMountItem::mountInstructions::INSERT numInstructions=146",53027828461365,530125,4,113.461000,0.530000
4,"opening",16838,"oelseisfree.app","IntBufferBatchMountItem::mountInstructions::UPDATE_PROPS numInstructions=64",53027829015323,4922667,4,114.015000,4.923000
4,"opening",16838,"oelseisfree.app","Choreographer#scheduleVsyncLocked",53027829983240,80208,5,114.983000,0.080000
4,"opening",16871,"RenderThread","notifyFramePending",53027830051698,1417,0,115.052000,0.001000
4,"opening",16841,"Jit thread pool","JIT compiling void com.facebook.systrace.Systrace.beginSection(long, java.lang.String, java.lang.String[], int) (kind=Baseline) from /data/app/~~klXCJdNpBSfzhFTgn3sAag==/com.whoelseisfree.app-kZvEDK33bKX4u3y-NATdTQ==/base.apk!classes3.dex",53027832699073,438292,0,117.699000,0.438000
4,"opening",16841,"Jit thread pool","Compiling baseline",53027832703198,416458,1,117.703000,0.416000
4,"opening",16841,"Jit thread pool","ScopedCodeCacheWrite",53027833012073,1833,2,118.012000,0.002000
4,"opening",16841,"Jit thread pool","ScopedCodeCacheWrite",53027833028406,76792,2,118.028000,0.077000
4,"opening",16841,"Jit thread pool","TrimMaps",53027833121531,14459,1,118.122000,0.014000
4,"opening",16841,"Jit thread pool","virtual void art::MemMapArenaPool::TrimMaps()",53027833122365,12833,2,118.122000,0.013000
4,"opening",16838,"oelseisfree.app","IntBufferBatchMountItem::mountInstructions::UPDATE_STATE numInstructions=51",53027833946615,3676875,4,118.947000,3.677000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateState",53027833971531,311459,5,118.972000,0.311000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateExtraData",53027834286865,148250,5,119.287000,0.148000
4,"opening",16838,"oelseisfree.app","ReactTextView.setText(ReactTextUpdate)",53027834288073,103792,6,119.288000,0.104000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateState",53027834441281,58375,5,119.441000,0.058000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateExtraData",53027834500781,14709,5,119.501000,0.015000
4,"opening",16838,"oelseisfree.app","ReactTextView.setText(ReactTextUpdate)",53027834501573,9458,6,119.502000,0.009000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateState",53027834519073,61208,5,119.519000,0.061000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateExtraData",53027834581948,18708,5,119.582000,0.019000
4,"opening",16838,"oelseisfree.app","ReactTextView.setText(ReactTextUpdate)",53027834582740,12041,6,119.583000,0.012000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateState",53027834605531,66459,5,119.606000,0.066000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateExtraData",53027834673531,37417,5,119.674000,0.037000
4,"opening",16838,"oelseisfree.app","ReactTextView.setText(ReactTextUpdate)",53027834674323,29417,6,119.674000,0.029000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateState",53027834713948,60167,5,119.714000,0.060000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateExtraData",53027834775823,18083,5,119.776000,0.018000
4,"opening",16838,"oelseisfree.app","ReactTextView.setText(ReactTextUpdate)",53027834776615,11791,6,119.777000,0.012000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateState",53027834798240,70125,5,119.798000,0.070000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateExtraData",53027834869615,73708,5,119.870000,0.074000
4,"opening",16838,"oelseisfree.app","ReactTextView.setText(ReactTextUpdate)",53027834870365,67791,6,119.870000,0.068000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateState",53027834945865,45500,5,119.946000,0.045000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateExtraData",53027834992740,29166,5,119.993000,0.029000
4,"opening",16838,"oelseisfree.app","ReactTextView.setText(ReactTextUpdate)",53027834993573,20875,6,119.994000,0.021000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateState",53027835024781,55584,5,120.025000,0.056000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateExtraData",53027835081948,19292,5,120.082000,0.019000
4,"opening",16838,"oelseisfree.app","ReactTextView.setText(ReactTextUpdate)",53027835082740,13416,6,120.083000,0.013000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateState",53027835105573,54375,5,120.106000,0.054000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateExtraData",53027835161573,14875,5,120.162000,0.015000
4,"opening",16838,"oelseisfree.app","ReactTextView.setText(ReactTextUpdate)",53027835162323,9000,6,120.162000,0.009000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateState",53027835180490,64000,5,120.181000,0.064000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateExtraData",53027835245990,27541,5,120.246000,0.028000
4,"opening",16838,"oelseisfree.app","ReactTextView.setText(ReactTextUpdate)",53027835246781,19792,6,120.247000,0.020000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateState",53027835282031,57834,5,120.282000,0.058000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateExtraData",53027835341448,18167,5,120.342000,0.018000
4,"opening",16838,"oelseisfree.app","ReactTextView.setText(ReactTextUpdate)",53027835342156,12042,6,120.342000,0.012000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateState",53027835364031,69000,5,120.364000,0.069000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateExtraData",53027835434365,14416,5,120.434000,0.014000
4,"opening",16838,"oelseisfree.app","ReactTextView.setText(ReactTextUpdate)",53027835435073,8625,6,120.435000,0.009000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateState",53027835451073,55333,5,120.451000,0.055000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateExtraData",53027835507906,31209,5,120.508000,0.031000
4,"opening",16838,"oelseisfree.app","ReactTextView.setText(ReactTextUpdate)",53027835508656,23250,6,120.509000,0.023000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateState",53027835542031,56667,5,120.542000,0.057000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateExtraData",53027835600240,15833,5,120.600000,0.016000
4,"opening",16838,"oelseisfree.app","ReactTextView.setText(ReactTextUpdate)",53027835600990,10083,6,120.601000,0.010000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateState",53027835618615,51958,5,120.619000,0.052000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateExtraData",53027835672240,19250,5,120.672000,0.019000
4,"opening",16838,"oelseisfree.app","ReactTextView.setText(ReactTextUpdate)",53027835672990,11041,6,120.673000,0.011000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateState",53027835694115,34958,5,120.694000,0.035000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateExtraData",53027835730031,23542,5,120.730000,0.024000
4,"opening",16838,"oelseisfree.app","ReactTextView.setText(ReactTextUpdate)",53027835730740,10583,6,120.731000,0.011000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateState",53027835759281,56125,5,120.759000,0.056000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateExtraData",53027835817031,19542,5,120.817000,0.020000
4,"opening",16838,"oelseisfree.app","ReactTextView.setText(ReactTextUpdate)",53027835817781,13959,6,120.818000,0.014000
4,"opening",16838,"oelseisfree.app","ReactTextViewManager.updateState",53027835840698,60000,5,120.841000,0.060000
